time;V(/vd);V(/vrsh);
0.121237;1.2796;0.573547;
0.12124;1.28095;0.574754;
0.121243;1.28229;0.575959;
0.121246;1.28364;0.577162;
0.121249;1.28498;0.578362;
0.121252;1.28632;0.57956;
0.121255;1.28765;0.580756;
0.121258;1.28899;0.58195;
0.121261;1.29032;0.583142;
0.121264;1.29165;0.584331;
0.121267;1.29297;0.585518;
0.12127;1.29429;0.586702;
0.121273;1.29561;0.587885;
0.121276;1.29693;0.589065;
0.121279;1.29824;0.590243;
0.121282;1.29955;0.591418;
0.121285;1.30086;0.592592;
0.121288;1.30217;0.593763;
0.121291;1.30347;0.594931;
0.121294;1.30477;0.596098;
0.121297;1.30607;0.597262;
0.1213;1.30737;0.598423;
0.121303;1.30866;0.599583;
0.121306;1.30995;0.60074;
0.121309;1.31124;0.601895;
0.121312;1.31252;0.603047;
0.121315;1.3138;0.604197;
0.121318;1.31508;0.605345;
0.121321;1.31636;0.60649;
0.121324;1.31763;0.607633;
0.121327;1.3189;0.608774;
0.12133;1.32017;0.609912;
0.121333;1.32143;0.611048;
0.121336;1.3227;0.612182;
0.121339;1.32395;0.613313;
0.121342;1.32521;0.614442;
0.121345;1.32647;0.615569;
0.121348;1.32772;0.616693;
0.121351;1.32897;0.617815;
0.121354;1.33021;0.618934;
0.121357;1.33145;0.620051;
0.12136;1.33269;0.621166;
0.121363;1.33393;0.622278;
0.121366;1.33516;0.623388;
0.121369;1.3364;0.624495;
0.121372;1.33763;0.6256;
0.121375;1.33885;0.626702;
0.121378;1.34007;0.627803;
0.121381;1.34129;0.6289;
0.121384;1.34251;0.629995;
0.121387;1.34373;0.631088;
0.12139;1.34494;0.632179;
0.121393;1.34615;0.633267;
0.121396;1.34735;0.634352;
0.121399;1.34856;0.635435;
0.121402;1.34976;0.636516;
0.121405;1.35096;0.637594;
0.121408;1.35215;0.63867;
0.121411;1.35334;0.639743;
0.121414;1.35453;0.640814;
0.121417;1.35572;0.641882;
0.12142;1.3569;0.642948;
0.121423;1.35808;0.644011;
0.121426;1.35926;0.645072;
0.121429;1.36043;0.64613;
0.121432;1.36161;0.647186;
0.121435;1.36278;0.648239;
0.121438;1.36394;0.64929;
0.121441;1.36511;0.650339;
0.121444;1.36627;0.651384;
0.121447;1.36742;0.652428;
0.12145;1.36858;0.653469;
0.121453;1.36973;0.654507;
0.121456;1.37088;0.655543;
0.121459;1.37203;0.656576;
0.121462;1.37317;0.657607;
0.121465;1.37431;0.658635;
0.121468;1.37545;0.65966;
0.121471;1.37658;0.660684;
0.121474;1.37771;0.661704;
0.121477;1.37884;0.662722;
0.12148;1.37997;0.663738;
0.121483;1.38109;0.66475;
0.121486;1.38221;0.665761;
0.121489;1.38333;0.666769;
0.121492;1.38444;0.667774;
0.121495;1.38555;0.668776;
0.121498;1.38666;0.669777;
0.121501;1.38776;0.670774;
0.121504;1.38887;0.671769;
0.121507;1.38996;0.672761;
0.12151;1.39106;0.673751;
0.121513;1.39215;0.674738;
0.121516;1.39324;0.675723;
0.121519;1.39433;0.676705;
0.121522;1.39542;0.677684;
0.121525;1.3965;0.678661;
0.121528;1.39758;0.679635;
0.121531;1.39865;0.680606;
0.121534;1.39972;0.681575;
0.121537;1.40079;0.682542;
0.12154;1.40186;0.683505;
0.121543;1.40292;0.684466;
0.121546;1.40398;0.685425;
0.121549;1.40504;0.68638;
0.121552;1.4061;0.687333;
0.121555;1.40715;0.688284;
0.121558;1.4082;0.689232;
0.121561;1.40924;0.690177;
0.121564;1.41029;0.691119;
0.121567;1.41132;0.692059;
0.12157;1.41236;0.692997;
0.121573;1.41339;0.693931;
0.121576;1.41443;0.694863;
0.121579;1.41545;0.695792;
0.121582;1.41648;0.696719;
0.121585;1.4175;0.697643;
0.121588;1.41852;0.698564;
0.121591;1.41953;0.699482;
0.121594;1.42055;0.700398;
0.121597;1.42155;0.701311;
0.1216;1.42256;0.702222;
0.121603;1.42356;0.703129;
0.121606;1.42456;0.704034;
0.121609;1.42556;0.704937;
0.121612;1.42656;0.705836;
0.121615;1.42755;0.706733;
0.121618;1.42853;0.707628;
0.121621;1.42952;0.708519;
0.121624;1.4305;0.709408;
0.121627;1.43148;0.710294;
0.12163;1.43246;0.711177;
0.121633;1.43343;0.712058;
0.121636;1.4344;0.712936;
0.121639;1.43536;0.713811;
0.121642;1.43633;0.714683;
0.121645;1.43729;0.715553;
0.121648;1.43825;0.71642;
0.121651;1.4392;0.717284;
0.121654;1.44015;0.718145;
0.121657;1.4411;0.719004;
0.12166;1.44204;0.71986;
0.121663;1.44299;0.720713;
0.121666;1.44392;0.721563;
0.121669;1.44486;0.722411;
0.121672;1.44579;0.723256;
0.121675;1.44672;0.724098;
0.121678;1.44765;0.724937;
0.121681;1.44857;0.725774;
0.121684;1.44949;0.726607;
0.121687;1.45041;0.727438;
0.12169;1.45132;0.728267;
0.121693;1.45223;0.729092;
0.121696;1.45314;0.729915;
0.121699;1.45404;0.730734;
0.121702;1.45494;0.731551;
0.121705;1.45584;0.732366;
0.121708;1.45674;0.733177;
0.121711;1.45763;0.733985;
0.121714;1.45852;0.734791;
0.121717;1.4594;0.735594;
0.12172;1.46029;0.736394;
0.121723;1.46116;0.737192;
0.121726;1.46204;0.737986;
0.121729;1.46291;0.738778;
0.121732;1.46378;0.739567;
0.121735;1.46465;0.740353;
0.121738;1.46551;0.741136;
0.121741;1.46637;0.741916;
0.121744;1.46723;0.742694;
0.121747;1.46808;0.743468;
0.12175;1.46893;0.74424;
0.121753;1.46978;0.745009;
0.121756;1.47063;0.745775;
0.121759;1.47147;0.746538;
0.121762;1.47231;0.747299;
0.121765;1.47314;0.748056;
0.121768;1.47397;0.748811;
0.121771;1.4748;0.749563;
0.121774;1.47563;0.750312;
0.121777;1.47645;0.751058;
0.12178;1.47727;0.751801;
0.121783;1.47808;0.752541;
0.121786;1.47889;0.753279;
0.121789;1.4797;0.754013;
0.121792;1.48051;0.754745;
0.121795;1.48131;0.755474;
0.121798;1.48211;0.7562;
0.121801;1.48291;0.756923;
0.121804;1.4837;0.757643;
0.121807;1.48449;0.75836;
0.12181;1.48528;0.759074;
0.121813;1.48606;0.759786;
0.121816;1.48684;0.760494;
0.121819;1.48762;0.7612;
0.121822;1.48839;0.761902;
0.121825;1.48916;0.762602;
0.121828;1.48993;0.763299;
0.121831;1.49069;0.763993;
0.121834;1.49145;0.764684;
0.121837;1.49221;0.765372;
0.12184;1.49296;0.766057;
0.121843;1.49371;0.76674;
0.121846;1.49446;0.767419;
0.121849;1.49521;0.768095;
0.121852;1.49595;0.768769;
0.121855;1.49669;0.769439;
0.121858;1.49742;0.770107;
0.121861;1.49815;0.770772;
0.121864;1.49888;0.771433;
0.121867;1.4996;0.772092;
0.12187;1.50033;0.772748;
0.121873;1.50104;0.773401;
0.121876;1.50176;0.774051;
0.121879;1.50247;0.774698;
0.121882;1.50318;0.775342;
0.121885;1.50388;0.775983;
0.121888;1.50459;0.776621;
0.121891;1.50529;0.777256;
0.121894;1.50598;0.777888;
0.121897;1.50667;0.778517;
0.1219;1.50736;0.779143;
0.121903;1.50805;0.779766;
0.121906;1.50873;0.780387;
0.121909;1.50941;0.781004;
0.121912;1.51008;0.781618;
0.121915;1.51076;0.78223;
0.121918;1.51142;0.782838;
0.121921;1.51209;0.783443;
0.121924;1.51275;0.784046;
0.121927;1.51341;0.784645;
0.12193;1.51407;0.785241;
0.121933;1.51472;0.785835;
0.121936;1.51537;0.786425;
0.121939;1.51601;0.787012;
0.121942;1.51666;0.787597;
0.121945;1.51729;0.788178;
0.121948;1.51793;0.788756;
0.121951;1.51856;0.789332;
0.121954;1.51919;0.789904;
0.121957;1.51982;0.790473;
0.12196;1.52044;0.79104;
0.121963;1.52106;0.791603;
0.121966;1.52167;0.792163;
0.121969;1.52229;0.79272;
0.121972;1.5229;0.793275;
0.121975;1.5235;0.793826;
0.121978;1.5241;0.794374;
0.121981;1.5247;0.794919;
0.121984;1.5253;0.795461;
0.121987;1.52589;0.796;
0.12199;1.52648;0.796536;
0.121993;1.52707;0.797069;
0.121996;1.52765;0.797599;
0.121999;1.52823;0.798126;
0.122002;1.5288;0.79865;
0.122005;1.52937;0.799171;
0.122008;1.52994;0.799688;
0.122011;1.53051;0.800203;
0.122014;1.53107;0.800715;
0.122017;1.53163;0.801224;
0.12202;1.53218;0.801729;
0.122023;1.53274;0.802232;
0.122026;1.53329;0.802731;
0.122029;1.53383;0.803227;
0.122032;1.53437;0.803721;
0.122035;1.53491;0.804211;
0.122038;1.53545;0.804698;
0.122041;1.53598;0.805182;
0.122044;1.53651;0.805663;
0.122047;1.53703;0.806141;
0.12205;1.53755;0.806616;
0.122053;1.53807;0.807088;
0.122056;1.53859;0.807557;
0.122059;1.5391;0.808023;
0.122062;1.5396;0.808485;
0.122065;1.54011;0.808945;
0.122068;1.54061;0.809401;
0.122071;1.54111;0.809855;
0.122074;1.5416;0.810305;
0.122077;1.54209;0.810752;
0.12208;1.54258;0.811196;
0.122083;1.54307;0.811637;
0.122086;1.54355;0.812075;
0.122089;1.54402;0.81251;
0.122092;1.5445;0.812942;
0.122095;1.54497;0.813371;
0.122098;1.54544;0.813796;
0.122101;1.5459;0.814219;
0.122104;1.54636;0.814638;
0.122107;1.54682;0.815054;
0.12211;1.54727;0.815467;
0.122113;1.54772;0.815878;
0.122116;1.54817;0.816284;
0.122119;1.54861;0.816688;
0.122122;1.54905;0.817089;
0.122125;1.54949;0.817487;
0.122128;1.54992;0.817881;
0.122131;1.55035;0.818272;
0.122134;1.55077;0.818661;
0.122137;1.5512;0.819046;
0.12214;1.55162;0.819428;
0.122143;1.55203;0.819807;
0.122146;1.55244;0.820183;
0.122149;1.55285;0.820555;
0.122152;1.55326;0.820925;
0.122155;1.55366;0.821291;
0.122158;1.55406;0.821655;
0.122161;1.55445;0.822015;
0.122164;1.55485;0.822372;
0.122167;1.55523;0.822726;
0.12217;1.55562;0.823077;
0.122173;1.556;0.823424;
0.122176;1.55638;0.823769;
0.122179;1.55675;0.82411;
0.122182;1.55712;0.824448;
0.122185;1.55749;0.824783;
0.122188;1.55786;0.825115;
0.122191;1.55822;0.825444;
0.122194;1.55857;0.82577;
0.122197;1.55893;0.826092;
0.1222;1.55928;0.826412;
0.122203;1.55963;0.826728;
0.122206;1.55997;0.827041;
0.122209;1.56031;0.827351;
0.122212;1.56065;0.827658;
0.122215;1.56098;0.827962;
0.122218;1.56131;0.828262;
0.122221;1.56163;0.828559;
0.122224;1.56196;0.828854;
0.122227;1.56228;0.829145;
0.12223;1.56259;0.829433;
0.122233;1.5629;0.829717;
0.122236;1.56321;0.829999;
0.122239;1.56352;0.830277;
0.122242;1.56382;0.830553;
0.122245;1.56412;0.830825;
0.122248;1.56441;0.831094;
0.122251;1.5647;0.831359;
0.122254;1.56499;0.831622;
0.122257;1.56528;0.831882;
0.12226;1.56556;0.832138;
0.122263;1.56584;0.832391;
0.122266;1.56611;0.832641;
0.122269;1.56638;0.832888;
0.122272;1.56665;0.833131;
0.122275;1.56691;0.833372;
0.122278;1.56717;0.833609;
0.122281;1.56743;0.833843;
0.122284;1.56768;0.834074;
0.122287;1.56793;0.834302;
0.12229;1.56818;0.834527;
0.122293;1.56842;0.834748;
0.122296;1.56866;0.834966;
0.122299;1.5689;0.835181;
0.122302;1.56913;0.835393;
0.122305;1.56936;0.835602;
0.122308;1.56958;0.835808;
0.122311;1.5698;0.83601;
0.122314;1.57002;0.836209;
0.122317;1.57024;0.836405;
0.12232;1.57045;0.836598;
0.122323;1.57066;0.836788;
0.122326;1.57086;0.836974;
0.122329;1.57106;0.837157;
0.122332;1.57126;0.837337;
0.122335;1.57145;0.837514;
0.122338;1.57164;0.837688;
0.122341;1.57183;0.837859;
0.122344;1.57201;0.838026;
0.122347;1.57219;0.83819;
0.12235;1.57237;0.838351;
0.122353;1.57254;0.838509;
0.122356;1.57271;0.838664;
0.122359;1.57288;0.838815;
0.122362;1.57304;0.838963;
0.122365;1.5732;0.839108;
0.122368;1.57336;0.83925;
0.122371;1.57351;0.839389;
0.122374;1.57366;0.839524;
0.122377;1.5738;0.839656;
0.12238;1.57394;0.839786;
0.122383;1.57408;0.839911;
0.122386;1.57422;0.840034;
0.122389;1.57435;0.840154;
0.122392;1.57447;0.84027;
0.122395;1.5746;0.840383;
0.122398;1.57472;0.840493;
0.122401;1.57484;0.8406;
0.122404;1.57495;0.840703;
0.122407;1.57506;0.840804;
0.12241;1.57517;0.840901;
0.122413;1.57527;0.840995;
0.122416;1.57537;0.841085;
0.122419;1.57546;0.841173;
0.122422;1.57556;0.841257;
0.122425;1.57565;0.841338;
0.122428;1.57573;0.841416;
0.122431;1.57581;0.841491;
0.122434;1.57589;0.841563;
0.122437;1.57597;0.841631;
0.12244;1.57604;0.841696;
0.122443;1.57611;0.841758;
0.122446;1.57617;0.841817;
0.122449;1.57623;0.841872;
0.122452;1.57629;0.841925;
0.122455;1.57634;0.841974;
0.122458;1.57639;0.84202;
0.122461;1.57644;0.842063;
0.122464;1.57648;0.842102;
0.122467;1.57652;0.842139;
0.12247;1.57656;0.842172;
0.122473;1.57659;0.842202;
0.122476;1.57662;0.842228;
0.122479;1.57665;0.842252;
0.122482;1.57667;0.842272;
0.122485;1.57669;0.842289;
0.122488;1.5767;0.842303;
0.122491;1.57672;0.842314;
0.122494;1.57672;0.842322;
0.122497;1.57673;0.842326;
0.1225;1.57673;0.842327;
0.122503;1.57673;0.842325;
0.122506;1.57672;0.84232;
0.122509;1.57671;0.842311;
0.122512;1.5767;0.8423;
0.122515;1.57668;0.842285;
0.122518;1.57666;0.842267;
0.122521;1.57664;0.842245;
0.122524;1.57661;0.842221;
0.122527;1.57658;0.842193;
0.12253;1.57655;0.842162;
0.122533;1.57651;0.842128;
0.122536;1.57647;0.842091;
0.122539;1.57643;0.84205;
0.122542;1.57638;0.842007;
0.122545;1.57633;0.84196;
0.122548;1.57627;0.84191;
0.122551;1.57621;0.841856;
0.122554;1.57615;0.8418;
0.122557;1.57609;0.84174;
0.12256;1.57602;0.841677;
0.122563;1.57594;0.841611;
0.122566;1.57587;0.841542;
0.122569;1.57579;0.841469;
0.122572;1.57571;0.841394;
0.122575;1.57562;0.841315;
0.122578;1.57553;0.841233;
0.122581;1.57544;0.841147;
0.122584;1.57534;0.841059;
0.122587;1.57524;0.840967;
0.12259;1.57513;0.840872;
0.122593;1.57503;0.840774;
0.122596;1.57492;0.840673;
0.122599;1.5748;0.840568;
0.122602;1.57468;0.840461;
0.122605;1.57456;0.84035;
0.122608;1.57444;0.840236;
0.122611;1.57431;0.840119;
0.122614;1.57418;0.839998;
0.122617;1.57404;0.839874;
0.12262;1.5739;0.839748;
0.122623;1.57376;0.839618;
0.122626;1.57361;0.839484;
0.122629;1.57346;0.839348;
0.122632;1.57331;0.839208;
0.122635;1.57315;0.839066;
0.122638;1.57299;0.83892;
0.122641;1.57283;0.83877;
0.122644;1.57266;0.838618;
0.122647;1.57249;0.838462;
0.12265;1.57232;0.838304;
0.122653;1.57214;0.838142;
0.122656;1.57196;0.837977;
0.122659;1.57178;0.837808;
0.122662;1.57159;0.837637;
0.122665;1.5714;0.837462;
0.122668;1.5712;0.837284;
0.122671;1.571;0.837103;
0.122674;1.5708;0.836919;
0.122677;1.5706;0.836732;
0.12268;1.57039;0.836541;
0.122683;1.57017;0.836347;
0.122686;1.56996;0.83615;
0.122689;1.56974;0.83595;
0.122692;1.56952;0.835747;
0.122695;1.56929;0.83554;
0.122698;1.56906;0.835331;
0.122701;1.56883;0.835118;
0.122704;1.56859;0.834902;
0.122707;1.56835;0.834683;
0.12271;1.56811;0.83446;
0.122713;1.56786;0.834235;
0.122716;1.56761;0.834006;
0.122719;1.56735;0.833774;
0.122722;1.5671;0.833539;
0.122725;1.56683;0.833301;
0.122728;1.56657;0.833059;
0.122731;1.5663;0.832815;
0.122734;1.56603;0.832567;
0.122737;1.56575;0.832316;
0.12274;1.56548;0.832062;
0.122743;1.56519;0.831805;
0.122746;1.56491;0.831545;
0.122749;1.56462;0.831281;
0.122752;1.56433;0.831014;
0.122755;1.56403;0.830744;
0.122758;1.56373;0.830471;
0.122761;1.56343;0.830195;
0.122764;1.56312;0.829916;
0.122767;1.56281;0.829633;
0.12277;1.5625;0.829348;
0.122773;1.56218;0.829059;
0.122776;1.56186;0.828767;
0.122779;1.56154;0.828472;
0.122782;1.56121;0.828173;
0.122785;1.56088;0.827872;
0.122788;1.56055;0.827567;
0.122791;1.56021;0.827259;
0.122794;1.55987;0.826949;
0.122797;1.55952;0.826635;
0.1228;1.55917;0.826317;
0.122803;1.55882;0.825997;
0.122806;1.55847;0.825674;
0.122809;1.55811;0.825347;
0.122812;1.55775;0.825017;
0.122815;1.55738;0.824684;
0.122818;1.55701;0.824348;
0.122821;1.55664;0.824009;
0.122824;1.55627;0.823667;
0.122827;1.55589;0.823321;
0.12283;1.55551;0.822973;
0.122833;1.55512;0.822621;
0.122836;1.55473;0.822266;
0.122839;1.55434;0.821908;
0.122842;1.55394;0.821547;
0.122845;1.55354;0.821183;
0.122848;1.55314;0.820816;
0.122851;1.55273;0.820445;
0.122854;1.55232;0.820071;
0.122857;1.55191;0.819695;
0.12286;1.55149;0.819315;
0.122863;1.55107;0.818932;
0.122866;1.55065;0.818546;
0.122869;1.55022;0.818157;
0.122872;1.54979;0.817764;
0.122875;1.54936;0.817369;
0.122878;1.54892;0.81697;
0.122881;1.54848;0.816569;
0.122884;1.54803;0.816164;
0.122887;1.54759;0.815756;
0.12289;1.54714;0.815345;
0.122893;1.54668;0.814931;
0.122896;1.54622;0.814514;
0.122899;1.54576;0.814094;
0.122902;1.5453;0.81367;
0.122905;1.54483;0.813244;
0.122908;1.54436;0.812814;
0.122911;1.54388;0.812382;
0.122914;1.5434;0.811946;
0.122917;1.54292;0.811507;
0.12292;1.54244;0.811065;
0.122923;1.54195;0.81062;
0.122926;1.54146;0.810172;
0.122929;1.54096;0.809721;
0.122932;1.54046;0.809266;
0.122935;1.53996;0.808809;
0.122938;1.53945;0.808348;
0.122941;1.53895;0.807885;
0.122944;1.53843;0.807418;
0.122947;1.53792;0.806949;
0.12295;1.5374;0.806476;
0.122953;1.53688;0.806;
0.122956;1.53635;0.805521;
0.122959;1.53582;0.805039;
0.122962;1.53529;0.804554;
0.122965;1.53475;0.804066;
0.122968;1.53421;0.803575;
0.122971;1.53367;0.80308;
0.122974;1.53312;0.802583;
0.122977;1.53257;0.802083;
0.12298;1.53202;0.801579;
0.122983;1.53146;0.801073;
0.122986;1.5309;0.800563;
0.122989;1.53034;0.800051;
0.122992;1.52978;0.799535;
0.122995;1.52921;0.799016;
0.122998;1.52863;0.798495;
0.123001;1.52806;0.79797;
0.123004;1.52748;0.797442;
0.123007;1.52689;0.796911;
0.12301;1.52631;0.796377;
0.123013;1.52572;0.795841;
0.123016;1.52512;0.795301;
0.123019;1.52453;0.794758;
0.123022;1.52393;0.794212;
0.123025;1.52332;0.793662;
0.123028;1.52272;0.79311;
0.123031;1.52211;0.792555;
0.123034;1.52149;0.791997;
0.123037;1.52088;0.791436;
0.12304;1.52026;0.790872;
0.123043;1.51963;0.790305;
0.123046;1.51901;0.789734;
0.123049;1.51838;0.789161;
0.123052;1.51774;0.788585;
0.123055;1.51711;0.788006;
0.123058;1.51647;0.787424;
0.123061;1.51582;0.786838;
0.123064;1.51518;0.78625;
0.123067;1.51453;0.785659;
0.12307;1.51387;0.785065;
0.123073;1.51322;0.784467;
0.123076;1.51256;0.783867;
0.123079;1.51189;0.783264;
0.123082;1.51123;0.782658;
0.123085;1.51056;0.782048;
0.123088;1.50988;0.781436;
0.123091;1.50921;0.780821;
0.123094;1.50853;0.780203;
0.123097;1.50784;0.779582;
0.1231;1.50716;0.778958;
0.123103;1.50647;0.778331;
0.123106;1.50577;0.777701;
0.123109;1.50508;0.777068;
0.123112;1.50438;0.776432;
0.123115;1.50368;0.775793;
0.123118;1.50297;0.775151;
0.123121;1.50226;0.774506;
0.123124;1.50155;0.773858;
0.123127;1.50083;0.773207;
0.12313;1.50011;0.772554;
0.123133;1.49939;0.771897;
0.123136;1.49866;0.771237;
0.123139;1.49794;0.770575;
0.123142;1.4972;0.769909;
0.123145;1.49647;0.769241;
0.123148;1.49573;0.768569;
0.123151;1.49499;0.767895;
0.123154;1.49424;0.767218;
0.123157;1.49349;0.766538;
0.12316;1.49274;0.765854;
0.123163;1.49199;0.765168;
0.123166;1.49123;0.764479;
0.123169;1.49047;0.763787;
0.123172;1.4897;0.763093;
0.123175;1.48893;0.762395;
0.123178;1.48816;0.761694;
0.123181;1.48739;0.760991;
0.123184;1.48661;0.760284;
0.123187;1.48583;0.759575;
0.12319;1.48504;0.758863;
0.123193;1.48426;0.758147;
0.123196;1.48346;0.757429;
0.123199;1.48267;0.756708;
0.123202;1.48187;0.755984;
0.123205;1.48107;0.755258;
0.123208;1.48027;0.754528;
0.123211;1.47946;0.753796;
0.123214;1.47865;0.75306;
0.123217;1.47784;0.752322;
0.12322;1.47702;0.751581;
0.123223;1.4762;0.750837;
0.123226;1.47538;0.75009;
0.123229;1.47455;0.74934;
0.123232;1.47373;0.748587;
0.123235;1.47289;0.747832;
0.123238;1.47206;0.747073;
0.123241;1.47122;0.746312;
0.123244;1.47038;0.745548;
0.123247;1.46953;0.744781;
0.12325;1.46868;0.744011;
0.123253;1.46783;0.743239;
0.123256;1.46698;0.742463;
0.123259;1.46612;0.741685;
0.123262;1.46526;0.740904;
0.123265;1.46439;0.74012;
0.123268;1.46353;0.739333;
0.123271;1.46265;0.738543;
0.123274;1.46178;0.737751;
0.123277;1.4609;0.736955;
0.12328;1.46002;0.736157;
0.123283;1.45914;0.735356;
0.123286;1.45825;0.734552;
0.123289;1.45736;0.733746;
0.123292;1.45647;0.732936;
0.123295;1.45558;0.732124;
0.123298;1.45468;0.731309;
0.123301;1.45378;0.730491;
0.123304;1.45287;0.729671;
0.123307;1.45196;0.728847;
0.12331;1.45105;0.728021;
0.123313;1.45014;0.727192;
0.123316;1.44922;0.72636;
0.123319;1.4483;0.725526;
0.123322;1.44737;0.724688;
0.123325;1.44645;0.723848;
0.123328;1.44552;0.723005;
0.123331;1.44458;0.72216;
0.123334;1.44365;0.721311;
0.123337;1.44271;0.72046;
0.12334;1.44176;0.719606;
0.123343;1.44082;0.718749;
0.123346;1.43987;0.71789;
0.123349;1.43892;0.717028;
0.123352;1.43796;0.716163;
0.123355;1.437;0.715295;
0.123358;1.43604;0.714425;
0.123361;1.43508;0.713551;
0.123364;1.43411;0.712675;
0.123367;1.43314;0.711797;
0.12337;1.43217;0.710915;
0.123373;1.43119;0.710031;
0.123376;1.43021;0.709144;
0.123379;1.42923;0.708255;
0.123382;1.42824;0.707362;
0.123385;1.42725;0.706467;
0.123388;1.42626;0.70557;
0.123391;1.42527;0.704669;
0.123394;1.42427;0.703766;
0.123397;1.42327;0.70286;
0.1234;1.42226;0.701952;
0.123403;1.42126;0.701041;
0.123406;1.42025;0.700127;
0.123409;1.41923;0.69921;
0.123412;1.41822;0.698291;
0.123415;1.4172;0.697369;
0.123418;1.41617;0.696444;
0.123421;1.41515;0.695517;
0.123424;1.41412;0.694587;
0.123427;1.41309;0.693654;
0.12343;1.41205;0.692719;
0.123433;1.41102;0.691781;
0.123436;1.40998;0.69084;
0.123439;1.40893;0.689897;
0.123442;1.40789;0.688951;
0.123445;1.40684;0.688002;
0.123448;1.40578;0.687051;
0.123451;1.40473;0.686097;
0.123454;1.40367;0.68514;
0.123457;1.40261;0.684181;
0.12346;1.40154;0.68322;
0.123463;1.40048;0.682255;
0.123466;1.39941;0.681288;
0.123469;1.39833;0.680318;
0.123472;1.39726;0.679346;
0.123475;1.39618;0.678371;
0.123478;1.39509;0.677394;
0.123481;1.39401;0.676414;
0.123484;1.39292;0.675431;
0.123487;1.39183;0.674446;
0.12349;1.39074;0.673458;
0.123493;1.38964;0.672467;
0.123496;1.38854;0.671474;
0.123499;1.38744;0.670478;
0.123502;1.38633;0.66948;
0.123505;1.38522;0.668479;
0.123508;1.38411;0.667476;
0.123511;1.38299;0.66647;
0.123514;1.38188;0.665461;
0.123517;1.38076;0.66445;
0.12352;1.37963;0.663437;
0.123523;1.37851;0.66242;
0.123526;1.37738;0.661402;
0.123529;1.37624;0.66038;
0.123532;1.37511;0.659356;
0.123535;1.37397;0.65833;
0.123538;1.37283;0.657301;
0.123541;1.37169;0.65627;
0.123544;1.37054;0.655236;
0.123547;1.36939;0.654199;
0.12355;1.36824;0.65316;
0.123553;1.36708;0.652118;
0.123556;1.36592;0.651074;
0.123559;1.36476;0.650028;
0.123562;1.3636;0.648979;
0.123565;1.36243;0.647927;
0.123568;1.36126;0.646873;
0.123571;1.36009;0.645816;
0.123574;1.35891;0.644757;
0.123577;1.35773;0.643696;
0.12358;1.35655;0.642632;
0.123583;1.35537;0.641565;
0.123586;1.35418;0.640496;
0.123589;1.35299;0.639425;
0.123592;1.3518;0.638351;
0.123595;1.3506;0.637274;
0.123598;1.3494;0.636195;
0.123601;1.3482;0.635114;
0.123604;1.347;0.63403;
0.123607;1.34579;0.632944;
0.12361;1.34458;0.631855;
0.123613;1.34337;0.630764;
0.123616;1.34215;0.629671;
0.123619;1.34093;0.628575;
0.123622;1.33971;0.627476;
0.123625;1.33849;0.626376;
0.123628;1.33726;0.625272;
0.123631;1.33603;0.624167;
0.123634;1.3348;0.623059;
0.123637;1.33356;0.621948;
0.12364;1.33233;0.620835;
0.123643;1.33108;0.61972;
0.123646;1.32984;0.618602;
0.123649;1.32859;0.617482;
0.123652;1.32735;0.61636;
0.123655;1.32609;0.615235;
0.123658;1.32484;0.614108;
0.123661;1.32358;0.612978;
0.123664;1.32232;0.611846;
0.123667;1.32106;0.610712;
0.12367;1.31979;0.609575;
0.123673;1.31852;0.608436;
0.123676;1.31725;0.607294;
0.123679;1.31598;0.606151;
0.123682;1.3147;0.605005;
0.123685;1.31342;0.603856;
0.123688;1.31214;0.602705;
0.123691;1.31085;0.601552;
0.123694;1.30957;0.600397;
0.123697;1.30828;0.599239;
0.1237;1.30698;0.598079;
0.123703;1.30569;0.596916;
0.123706;1.30439;0.595752;
0.123709;1.30309;0.594585;
0.123712;1.30178;0.593415;
0.123715;1.30048;0.592244;
0.123718;1.29917;0.59107;
0.123721;1.29785;0.589894;
0.123724;1.29654;0.588715;
0.123727;1.29522;0.587534;
0.12373;1.2939;0.586351;
0.123733;1.29258;0.585166;
0.123736;1.29125;0.583978;
0.123739;1.28992;0.582788;
0.123742;1.28859;0.581596;
0.123745;1.28726;0.580402;
0.123748;1.28592;0.579205;
0.123751;1.28458;0.578006;
