x1 time x2 v(/vin) x3 v(/vout)
Step Information:
 4.06209029e-02  4.06209029e-02  4.06209029e-02  2.30465982e+00  4.06209029e-02  3.33399532e+00 
 4.06849029e-02  4.06849029e-02  4.06849029e-02  2.17034270e+00  4.06849029e-02  3.29159116e+00 
 4.07489029e-02  4.07489029e-02  4.07489029e-02  2.03476221e+00  4.07489029e-02  3.24972633e+00 
 4.08129029e-02  4.08129029e-02  4.08129029e-02  1.89799727e+00  4.08129029e-02  3.20839397e+00 
 4.08769029e-02  4.08769029e-02  4.08769029e-02  1.76012751e+00  4.08769029e-02  3.16758729e+00 
 4.09409029e-02  4.09409029e-02  4.09409029e-02  1.62123316e+00  4.09409029e-02  3.12729962e+00 
 4.10049029e-02  4.10049029e-02  4.10049029e-02  1.48139509e+00  4.10049029e-02  3.08752435e+00 
 4.10689029e-02  4.10689029e-02  4.10689029e-02  1.34069469e+00  4.10689029e-02  3.04825497e+00 
 4.11329029e-02  4.11329029e-02  4.11329029e-02  1.19921386e+00  4.11329029e-02  3.00948503e+00 
 4.11969029e-02  4.11969029e-02  4.11969029e-02  1.05703497e+00  4.11969029e-02  2.97120820e+00 
 4.12609029e-02  4.12609029e-02  4.12609029e-02  9.14240768e-01  4.12609029e-02  2.93341820e+00 
 4.13249029e-02  4.13249029e-02  4.13249029e-02  7.70914385e-01  4.13249029e-02  2.89610883e+00 
 4.13889029e-02  4.13889029e-02  4.13889029e-02  6.27139250e-01  4.13889029e-02  2.85927399e+00 
 4.14529029e-02  4.14529029e-02  4.14529029e-02  4.82999053e-01  4.14529029e-02  2.82290764e+00 
 4.15169029e-02  4.15169029e-02  4.15169029e-02  3.38577701e-01  4.15169029e-02  2.78700381e+00 
 4.15809029e-02  4.15809029e-02  4.15809029e-02  1.93959261e-01  4.15809029e-02  2.75155663e+00 
 4.16449029e-02  4.16449029e-02  4.16449029e-02  4.92279168e-02  4.16449029e-02  2.71656029e+00 
 4.17089029e-02  4.17089029e-02  4.17089029e-02 -9.55320835e-02  4.17089029e-02  2.68200906e+00 
 4.17729029e-02  4.17729029e-02  4.17729029e-02 -2.40236474e-01  4.17729029e-02  2.64789727e+00 
 4.18369029e-02  4.18369029e-02  4.18369029e-02 -3.84801022e-01  4.18369029e-02  2.61421933e+00 
 4.19009029e-02  4.19009029e-02  4.19009029e-02 -5.29141575e-01  4.19009029e-02  2.58096974e+00 
 4.19649029e-02  4.19649029e-02  4.19649029e-02 -6.73174113e-01  4.19649029e-02  2.54814303e+00 
 4.20289029e-02  4.20289029e-02  4.20289029e-02 -8.16814793e-01  4.20289029e-02  2.51573383e+00 
 4.20929029e-02  4.20929029e-02  4.20929029e-02 -9.59980001e-01  4.20929029e-02  2.48373683e+00 
 4.21569029e-02  4.21569029e-02  4.21569029e-02 -1.10258640e+00  4.21569029e-02  2.45214679e+00 
 4.22209029e-02  4.22209029e-02  4.22209029e-02 -1.24455098e+00  4.22209029e-02  2.42095853e+00 
 4.22849029e-02  4.22849029e-02  4.22849029e-02 -1.38579110e+00  4.22849029e-02  2.39016694e+00 
 4.23489029e-02  4.23489029e-02  4.23489029e-02 -1.52622454e+00  4.23489029e-02  2.35976698e+00 
 4.24129029e-02  4.24129029e-02  4.24129029e-02 -1.66576956e+00  4.24129029e-02  2.32975367e+00 
 4.24769029e-02  4.24769029e-02  4.24769029e-02 -1.80434493e+00  4.24769029e-02  2.30012208e+00 
 4.25409029e-02  4.25409029e-02  4.25409029e-02 -1.94186998e+00  4.25409029e-02  2.27086737e+00 
 4.26049029e-02  4.26049029e-02  4.26049029e-02 -2.07826466e+00  4.26049029e-02  2.24198473e+00 
 4.26689029e-02  4.26689029e-02  4.26689029e-02 -2.21344957e+00  4.26689029e-02  2.21346945e+00 
 4.27329029e-02  4.27329029e-02  4.27329029e-02 -2.34734603e+00  4.27329029e-02  2.18531683e+00 
 4.27969029e-02  4.27969029e-02  4.27969029e-02 -2.47987608e+00  4.27969029e-02  2.15752228e+00 
 4.28609029e-02  4.28609029e-02  4.28609029e-02 -2.61096258e+00  4.28609029e-02  2.13008124e+00 
 4.29249029e-02  4.29249029e-02  4.29249029e-02 -2.74052923e+00  4.29249029e-02  2.10298922e+00 
 4.29889029e-02  4.29889029e-02  4.29889029e-02 -2.86850061e+00  4.29889029e-02  2.07624176e+00 
 4.30529029e-02  4.30529029e-02  4.30529029e-02 -2.99480221e+00  4.30529029e-02  2.04983450e+00 
 4.31169029e-02  4.31169029e-02  4.31169029e-02 -3.11936053e+00  4.31169029e-02  2.02376310e+00 
 4.31809029e-02  4.31809029e-02  4.31809029e-02 -3.24210306e+00  4.31809029e-02  1.99802329e+00 
 4.32449029e-02  4.32449029e-02  4.32449029e-02 -3.36295834e+00  4.32449029e-02  1.97261086e+00 
 4.33089029e-02  4.33089029e-02  4.33089029e-02 -3.48185603e+00  4.33089029e-02  1.94752164e+00 
 4.33729029e-02  4.33729029e-02  4.33729029e-02 -3.59872691e+00  4.33729029e-02  1.92275152e+00 
 4.34369029e-02  4.34369029e-02  4.34369029e-02 -3.71350296e+00  4.34369029e-02  1.89829644e+00 
 4.35009029e-02  4.35009029e-02  4.35009029e-02 -3.82611735e+00  4.35009029e-02  1.87415240e+00 
 4.35649029e-02  4.35649029e-02  4.35649029e-02 -3.93650455e+00  4.35649029e-02  1.85031544e+00 
 4.36289029e-02  4.36289029e-02  4.36289029e-02 -4.04460029e+00  4.36289029e-02  1.82678165e+00 
 4.36929029e-02  4.36929029e-02  4.36929029e-02 -4.15034165e+00  4.36929029e-02  1.80354718e+00 
 4.37569029e-02  4.37569029e-02  4.37569029e-02 -4.25366708e+00  4.37569029e-02  1.78060822e+00 
 4.38209029e-02  4.38209029e-02  4.38209029e-02 -4.35451642e+00  4.38209029e-02  1.75796101e+00 
 4.38849029e-02  4.38849029e-02  4.38849029e-02 -4.45283098e+00  4.38849029e-02  1.73560184e+00 
 4.39489029e-02  4.39489029e-02  4.39489029e-02 -4.54855353e+00  4.39489029e-02  1.71352705e+00 
 4.40129029e-02  4.40129029e-02  4.40129029e-02 -4.64162834e+00  4.40129029e-02  1.69173303e+00 
 4.40769029e-02  4.40769029e-02  4.40769029e-02 -4.73200124e+00  4.40769029e-02  1.67021619e+00 
 4.41409029e-02  4.41409029e-02  4.41409029e-02 -4.81961962e+00  4.41409029e-02  1.64897302e+00 
 4.42049029e-02  4.42049029e-02  4.42049029e-02 -4.90443248e+00  4.42049029e-02  1.62800003e+00 
 4.42689029e-02  4.42689029e-02  4.42689029e-02 -4.98639044e+00  4.42689029e-02  1.60729379e+00 
 4.43329029e-02  4.43329029e-02  4.43329029e-02 -5.06544580e+00  4.43329029e-02  1.58685091e+00 
 4.43969029e-02  4.43969029e-02  4.43969029e-02 -5.14155254e+00  4.43969029e-02  1.56666803e+00 
 4.44609029e-02  4.44609029e-02  4.44609029e-02 -5.21466636e+00  4.44609029e-02  1.54674185e+00 
 4.45249029e-02  4.45249029e-02  4.45249029e-02 -5.28474470e+00  4.45249029e-02  1.52706910e+00 
 4.45889029e-02  4.45889029e-02  4.45889029e-02 -5.35174676e+00  4.45889029e-02  1.50764657e+00 
 4.46529029e-02  4.46529029e-02  4.46529029e-02 -5.41563355e+00  4.46529029e-02  1.48847106e+00 
 4.47169029e-02  4.47169029e-02  4.47169029e-02 -5.47636787e+00  4.47169029e-02  1.46953944e+00 
 4.47809029e-02  4.47809029e-02  4.47809029e-02 -5.53391437e+00  4.47809029e-02  1.45084860e+00 
 4.48449029e-02  4.48449029e-02  4.48449029e-02 -5.58823955e+00  4.48449029e-02  1.43239549e+00 
 4.49089029e-02  4.49089029e-02  4.49089029e-02 -5.63931179e+00  4.49089029e-02  1.41417708e+00 
 4.49729029e-02  4.49729029e-02  4.49729029e-02 -5.68710136e+00  4.49729029e-02  1.39619037e+00 
 4.50369029e-02  4.50369029e-02  4.50369029e-02 -5.73158045e+00  4.50369029e-02  1.37843244e+00 
 4.51009029e-02  4.51009029e-02  4.51009029e-02 -5.77272315e+00  4.51009029e-02  1.36090036e+00 
 4.51649029e-02  4.51649029e-02  4.51649029e-02 -5.81050553e+00  4.51649029e-02  1.34359127e+00 
 4.52289029e-02  4.52289029e-02  4.52289029e-02 -5.84490558e+00  4.52289029e-02  1.32650233e+00 
 4.52929029e-02  4.52929029e-02  4.52929029e-02 -5.87590328e+00  4.52929029e-02  1.30963073e+00 
 4.53569029e-02  4.53569029e-02  4.53569029e-02 -5.90348059e+00  4.53569029e-02  1.29297372e+00 
 4.54209029e-02  4.54209029e-02  4.54209029e-02 -5.92762146e+00  4.54209029e-02  1.27652856e+00 
 4.54849029e-02  4.54849029e-02  4.54849029e-02 -5.94831184e+00  4.54849029e-02  1.26029256e+00 
 4.55489029e-02  4.55489029e-02  4.55489029e-02 -5.96553967e+00  4.55489029e-02  1.24426307e+00 
 4.56129029e-02  4.56129029e-02  4.56129029e-02 -5.97929493e+00  4.56129029e-02  1.22843744e+00 
 4.56769029e-02  4.56769029e-02  4.56769029e-02 -5.98956962e+00  4.56769029e-02  1.21281310e+00 
 4.57409029e-02  4.57409029e-02  4.57409029e-02 -5.99635775e+00  4.57409029e-02  1.19738748e+00 
 4.58049029e-02  4.58049029e-02  4.58049029e-02 -5.99965538e+00  4.58049029e-02  1.18215805e+00 
 4.58689029e-02  4.58689029e-02  4.58689029e-02 -5.99946057e+00  4.58689029e-02  1.16712232e+00 
 4.59329029e-02  4.59329029e-02  4.59329029e-02 -5.99577345e+00  4.59329029e-02  1.15227783e+00 
 4.59969029e-02  4.59969029e-02  4.59969029e-02 -5.98859617e+00  4.59969029e-02  1.13762213e+00 
 4.60609029e-02  4.60609029e-02  4.60609029e-02 -5.97793289e+00  4.60609029e-02  1.12315284e+00 
 4.61249029e-02  4.61249029e-02  4.61249029e-02 -5.96378983e+00  4.61249029e-02  1.10886758e+00 
 4.61889029e-02  4.61889029e-02  4.61889029e-02 -5.94617522e+00  4.61889029e-02  1.09476400e+00 
 4.62529029e-02  4.62529029e-02  4.62529029e-02 -5.92509931e+00  4.62529029e-02  1.08083981e+00 
 4.63169029e-02  4.63169029e-02  4.63169029e-02 -5.90057438e+00  4.63169029e-02  1.06709271e+00 
 4.63809029e-02  4.63809029e-02  4.63809029e-02 -5.87261469e+00  4.63809029e-02  1.05352046e+00 
 4.64449029e-02  4.64449029e-02  4.64449029e-02 -5.84123653e+00  4.64449029e-02  1.04012083e+00 
 4.65089029e-02  4.65089029e-02  4.65089029e-02 -5.80645815e+00  4.65089029e-02  1.02689163e+00 
 4.65729029e-02  4.65729029e-02  4.65729029e-02 -5.76829981e+00  4.65729029e-02  1.01383068e+00 
 4.66369029e-02  4.66369029e-02  4.66369029e-02 -5.72678371e+00  4.66369029e-02  1.00093585e+00 
 4.67009029e-02  4.67009029e-02  4.67009029e-02 -5.68193403e+00  4.67009029e-02  9.88205024e-01 
 4.67649029e-02  4.67649029e-02  4.67649029e-02 -5.63377687e+00  4.67649029e-02  9.75636119e-01 
 4.68289029e-02  4.68289029e-02  4.68289029e-02 -5.58234025e+00  4.68289029e-02  9.63227074e-01 
 4.68929029e-02  4.68929029e-02  4.68929029e-02 -5.52765413e+00  4.68929029e-02  9.50975856e-01 
 4.69569029e-02  4.69569029e-02  4.69569029e-02 -5.46975034e+00  4.69569029e-02  9.38880457e-01 
 4.70209029e-02  4.70209029e-02  4.70209029e-02 -5.40866258e+00  4.70209029e-02  9.26938896e-01 
 4.70849029e-02  4.70849029e-02  4.70849029e-02 -5.34442641e+00  4.70849029e-02  9.15149216e-01 
 4.71489029e-02  4.71489029e-02  4.71489029e-02 -5.27707923e+00  4.71489029e-02  9.03509485e-01 
 4.72129029e-02  4.72129029e-02  4.72129029e-02 -5.20666023e+00  4.72129029e-02  8.92017796e-01 
 4.72769029e-02  4.72769029e-02  4.72769029e-02 -5.13321041e+00  4.72769029e-02  8.80672267e-01 
 4.73409029e-02  4.73409029e-02  4.73409029e-02 -5.05677253e+00  4.73409029e-02  8.69471038e-01 
 4.74049029e-02  4.74049029e-02  4.74049029e-02 -4.97739107e+00  4.74049029e-02  8.58412274e-01 
 4.74689029e-02  4.74689029e-02  4.74689029e-02 -4.89511226e+00  4.74689029e-02  8.47494163e-01 
 4.75329029e-02  4.75329029e-02  4.75329029e-02 -4.80998397e+00  4.75329029e-02  8.36714916e-01 
 4.75969029e-02  4.75969029e-02  4.75969029e-02 -4.72205577e+00  4.75969029e-02  8.26072768e-01 
 4.76609029e-02  4.76609029e-02  4.76609029e-02 -4.63137884e+00  4.76609029e-02  8.15565974e-01 
 4.77249029e-02  4.77249029e-02  4.77249029e-02 -4.53800596e+00  4.77249029e-02  8.05192812e-01 
 4.77889029e-02  4.77889029e-02  4.77889029e-02 -4.44199149e+00  4.77889029e-02  7.94951584e-01 
 4.78529029e-02  4.78529029e-02  4.78529029e-02 -4.34339131e+00  4.78529029e-02  7.84840611e-01 
 4.79169029e-02  4.79169029e-02  4.79169029e-02 -4.24226282e+00  4.79169029e-02  7.74858237e-01 
 4.79809029e-02  4.79809029e-02  4.79809029e-02 -4.13866489e+00  4.79809029e-02  7.65002826e-01 
 4.80449029e-02  4.80449029e-02  4.80449029e-02 -4.03265783e+00  4.80449029e-02  7.55272763e-01 
 4.81089029e-02  4.81089029e-02  4.81089029e-02 -3.92430334e+00  4.81089029e-02  7.45666454e-01 
 4.81729029e-02  4.81729029e-02  4.81729029e-02 -3.81366449e+00  4.81729029e-02  7.36182325e-01 
 4.82369029e-02  4.82369029e-02  4.82369029e-02 -3.70080569e+00  4.82369029e-02  7.26818822e-01 
 4.83009029e-02  4.83009029e-02  4.83009029e-02 -3.58579263e+00  4.83009029e-02  7.17574412e-01 
 4.83649029e-02  4.83649029e-02  4.83649029e-02 -3.46869227e+00  4.83649029e-02  7.08447578e-01 
 4.84289029e-02  4.84289029e-02  4.84289029e-02 -3.34957276e+00  4.84289029e-02  6.99436827e-01 
 4.84929029e-02  4.84929029e-02  4.84929029e-02 -3.22850345e+00  4.84929029e-02  6.90540680e-01 
 4.85569029e-02  4.85569029e-02  4.85569029e-02 -3.10555482e+00  4.85569029e-02  6.81757682e-01 
 4.86209029e-02  4.86209029e-02  4.86209029e-02 -2.98079843e+00  4.86209029e-02  6.73086393e-01 
 4.86849029e-02  4.86849029e-02  4.86849029e-02 -2.85430690e+00  4.86849029e-02  6.64525392e-01 
 4.87489029e-02  4.87489029e-02  4.87489029e-02 -2.72615386e+00  4.87489029e-02  6.56073276e-01 
 4.88129029e-02  4.88129029e-02  4.88129029e-02 -2.59641392e+00  4.88129029e-02  6.47728661e-01 
 4.88769029e-02  4.88769029e-02  4.88769029e-02 -2.46516259e+00  4.88769029e-02  6.39490180e-01 
 4.89409029e-02  4.89409029e-02  4.89409029e-02 -2.33247628e+00  4.89409029e-02  6.31356482e-01 
 4.90049029e-02  4.90049029e-02  4.90049029e-02 -2.19843223e+00  4.90049029e-02  6.23326235e-01 
 4.90689029e-02  4.90689029e-02  4.90689029e-02 -2.06310845e+00  4.90689029e-02  6.15398123e-01 
 4.91329029e-02  4.91329029e-02  4.91329029e-02 -1.92658373e+00  4.91329029e-02  6.07570848e-01 
 4.91969029e-02  4.91969029e-02  4.91969029e-02 -1.78893754e+00  4.91969029e-02  5.99843127e-01 
 4.92609029e-02  4.92609029e-02  4.92609029e-02 -1.65025000e+00  4.92609029e-02  5.92213693e-01 
 4.93249029e-02  4.93249029e-02  4.93249029e-02 -1.51060184e+00  4.93249029e-02  5.84681298e-01 
 4.93889029e-02  4.93889029e-02  4.93889029e-02 -1.37007435e+00  4.93889029e-02  5.77244706e-01 
 4.94529029e-02  4.94529029e-02  4.94529029e-02 -1.22874934e+00  4.94529029e-02  5.69902700e-01 
 4.95169029e-02  4.95169029e-02  4.95169029e-02 -1.08670907e+00  4.95169029e-02  5.62654077e-01 
 4.95809029e-02  4.95809029e-02  4.95809029e-02 -9.44036212e-01  4.95809029e-02  5.55497648e-01 
 4.96449029e-02  4.96449029e-02  4.96449029e-02 -8.00813830e-01  4.96449029e-02  5.48432243e-01 
 4.97089029e-02  4.97089029e-02  4.97089029e-02 -6.57125291e-01  4.97089029e-02  5.41456703e-01 
 4.97729029e-02  4.97729029e-02  4.97729029e-02 -5.13054236e-01  4.97729029e-02  5.34569886e-01 
 4.98369029e-02  4.98369029e-02  4.98369029e-02 -3.68684530e-01  4.98369029e-02  5.27770665e-01 
 4.99009029e-02  4.99009029e-02  4.99009029e-02 -2.24100211e-01  4.99009029e-02  5.21057924e-01 
 4.99649029e-02  4.99649029e-02  4.99649029e-02 -7.93854423e-02  4.99649029e-02  5.14430566e-01 
 5.00289029e-02  5.00289029e-02  5.00289029e-02  6.53755372e-02  5.00289029e-02  5.07887505e-01 
 5.00929029e-02  5.00929029e-02  5.00929029e-02  2.10098461e-01  5.00929029e-02  5.01427672e-01 
 5.01569029e-02  5.01569029e-02  5.01569029e-02  3.54699086e-01  5.01569029e-02  4.95050019e-01 
 5.02209029e-02  5.02209029e-02  5.02209029e-02  4.99093239e-01  5.02209029e-02  4.88753699e-01 
 5.02849029e-02  5.02849029e-02  5.02849029e-02  6.43196867e-01  5.02849029e-02  4.82541237e-01 
 5.03489029e-02  5.03489029e-02  5.03489029e-02  7.86926087e-01  5.03489029e-02  4.76475901e-01 
 5.04129029e-02  5.04129029e-02  5.04129029e-02  9.30197234e-01  5.04129029e-02  4.71678943e-01 
 5.04769029e-02  5.04769029e-02  5.04769029e-02  1.07292691e+00  5.04769029e-02  4.82210869e-01 
 5.05409029e-02  5.05409029e-02  5.05409029e-02  1.21503203e+00  5.05409029e-02  5.52371296e-01 
 5.06049029e-02  5.06049029e-02  5.06049029e-02  1.35642987e+00  5.06049029e-02  6.82193333e-01 
 5.06641498e-02  5.06641498e-02  5.06641498e-02  1.48662451e+00  5.06641498e-02  8.13426133e-01 
 5.07281498e-02  5.07281498e-02  5.07281498e-02  1.62642886e+00  5.07281498e-02  9.52742268e-01 
 5.07921498e-02  5.07921498e-02  5.07921498e-02  1.76528646e+00  5.07921498e-02  1.09134826e+00 
 5.08561498e-02  5.08561498e-02  5.08561498e-02  1.90311647e+00  5.08561498e-02  1.22892116e+00 
 5.09201498e-02  5.09201498e-02  5.09201498e-02  2.03983867e+00  5.09201498e-02  1.36542680e+00 
 5.09841498e-02  5.09841498e-02  5.09841498e-02  2.17537347e+00  5.09841498e-02  1.50077686e+00 
 5.10481498e-02  5.10481498e-02  5.10481498e-02  2.30964198e+00  5.10481498e-02  1.63489376e+00 
 5.11121498e-02  5.11121498e-02  5.11121498e-02  2.44256603e+00  5.11121498e-02  1.76769882e+00 
 5.11761498e-02  5.11761498e-02  5.11761498e-02  2.57406825e+00  5.11761498e-02  1.89911457e+00 
 5.12401498e-02  5.12401498e-02  5.12401498e-02  2.70407210e+00  5.12401498e-02  2.02906433e+00 
 5.13041498e-02  5.13041498e-02  5.13041498e-02  2.83250189e+00  5.13041498e-02  2.15747232e+00 
 5.13681498e-02  5.13681498e-02  5.13681498e-02  2.95928287e+00  5.13681498e-02  2.28426375e+00 
 5.14321498e-02  5.14321498e-02  5.14321498e-02  3.08434124e+00  5.14321498e-02  2.40936481e+00 
 5.14961498e-02  5.14961498e-02  5.14961498e-02  3.20760420e+00  5.14961498e-02  2.53270274e+00 
 5.15601498e-02  5.15601498e-02  5.15601498e-02  3.32900000e+00  5.15601498e-02  2.65420584e+00 
 5.16241498e-02  5.16241498e-02  5.16241498e-02  3.44845797e+00  5.16241498e-02  2.77380358e+00 
 5.16881498e-02  5.16881498e-02  5.16881498e-02  3.56590857e+00  5.16881498e-02  2.89142656e+00 
 5.17521498e-02  5.17521498e-02  5.17521498e-02  3.68128345e+00  5.17521498e-02  3.00700661e+00 
 5.18161498e-02  5.18161498e-02  5.18161498e-02  3.79451543e+00  5.18161498e-02  3.12047679e+00 
 5.18801498e-02  5.18801498e-02  5.18801498e-02  3.90553860e+00  5.18801498e-02  3.23177148e+00 
 5.19441498e-02  5.19441498e-02  5.19441498e-02  4.01428835e+00  5.19441498e-02  3.34082636e+00 
 5.20081498e-02  5.20081498e-02  5.20081498e-02  4.12070136e+00  5.20081498e-02  3.44757849e+00 
 5.20721498e-02  5.20721498e-02  5.20721498e-02  4.22471568e+00  5.20721498e-02  3.55196634e+00 
 5.21361498e-02  5.21361498e-02  5.21361498e-02  4.32627078e+00  5.21361498e-02  3.65392984e+00 
 5.22001498e-02  5.22001498e-02  5.22001498e-02  4.42530754e+00  5.22001498e-02  3.75341038e+00 
 5.22641498e-02  5.22641498e-02  5.22641498e-02  4.52176831e+00  5.22641498e-02  3.85035086e+00 
 5.23281498e-02  5.23281498e-02  5.23281498e-02  4.61559693e+00  5.23281498e-02  3.94469578e+00 
 5.23921498e-02  5.23921498e-02  5.23921498e-02  4.70673880e+00  5.23921498e-02  4.03639119e+00 
 5.24561498e-02  5.24561498e-02  5.24561498e-02  4.79514084e+00  5.24561498e-02  4.12538479e+00 
 5.25201498e-02  5.25201498e-02  5.25201498e-02  4.88075162e+00  5.25201498e-02  4.21162595e+00 
 5.25841498e-02  5.25841498e-02  5.25841498e-02  4.96352128e+00  5.25841498e-02  4.29506573e+00 
 5.26481498e-02  5.26481498e-02  5.26481498e-02  5.04340166e+00  5.26481498e-02  4.37565691e+00 
 5.27121498e-02  5.27121498e-02  5.27121498e-02  5.12034625e+00  5.27121498e-02  4.45335406e+00 
 5.27761498e-02  5.27761498e-02  5.27761498e-02  5.19431026e+00  5.27761498e-02  4.52811354e+00 
 5.28401498e-02  5.28401498e-02  5.28401498e-02  5.26525064e+00  5.28401498e-02  4.59989355e+00 
 5.29041498e-02  5.29041498e-02  5.29041498e-02  5.33312609e+00  5.29041498e-02  4.66865415e+00 
 5.29681498e-02  5.29681498e-02  5.29681498e-02  5.39789710e+00  5.29681498e-02  4.73435732e+00 
 5.30321498e-02  5.30321498e-02  5.30321498e-02  5.45952597e+00  5.30321498e-02  4.79696696e+00 
 5.30961498e-02  5.30961498e-02  5.30961498e-02  5.51797683e+00  5.30961498e-02  4.85644895e+00 
 5.31601498e-02  5.31601498e-02  5.31601498e-02  5.57321564e+00  5.31601498e-02  4.91277117e+00 
 5.32241498e-02  5.32241498e-02  5.32241498e-02  5.62521026e+00  5.32241498e-02  4.96590355e+00 
 5.32881498e-02  5.32881498e-02  5.32881498e-02  5.67393042e+00  5.32881498e-02  5.01581810e+00 
 5.33521498e-02  5.33521498e-02  5.33521498e-02  5.71934776e+00  5.33521498e-02  5.06248893e+00 
 5.34161498e-02  5.34161498e-02  5.34161498e-02  5.76143584e+00  5.34161498e-02  5.10589233e+00 
 5.34801498e-02  5.34801498e-02  5.34801498e-02  5.80017016e+00  5.34801498e-02  5.14600678e+00 
 5.35441498e-02  5.35441498e-02  5.35441498e-02  5.83552817e+00  5.35441498e-02  5.18281300e+00 
 5.36081498e-02  5.36081498e-02  5.36081498e-02  5.86748929e+00  5.36081498e-02  5.21629402e+00 
 5.36721498e-02  5.36721498e-02  5.36721498e-02  5.89603492e+00  5.36721498e-02  5.24643520e+00 
 5.37361498e-02  5.37361498e-02  5.37361498e-02  5.92114844e+00  5.37361498e-02  5.27322433e+00 
 5.38001498e-02  5.38001498e-02  5.38001498e-02  5.94281524e+00  5.38001498e-02  5.29665164e+00 
 5.38641498e-02  5.38641498e-02  5.38641498e-02  5.96102269e+00  5.38641498e-02  5.31670995e+00 
 5.39281498e-02  5.39281498e-02  5.39281498e-02  5.97576020e+00  5.39281498e-02  5.33339468e+00 
 5.39921498e-02  5.39921498e-02  5.39921498e-02  5.98701920e+00  5.39921498e-02  5.34670399e+00 
 5.40561498e-02  5.40561498e-02  5.40561498e-02  5.99479312e+00  5.40561498e-02  5.35663889e+00 
 5.41201498e-02  5.41201498e-02  5.41201498e-02  5.99907744e+00  5.41201498e-02  5.36320335e+00 
 5.41841498e-02  5.41841498e-02  5.41841498e-02  5.99986968e+00  5.41841498e-02  5.36640449e+00 
 5.42481498e-02  5.42481498e-02  5.42481498e-02  5.99716936e+00  5.42481498e-02  5.36625272e+00 
 5.43121498e-02  5.43121498e-02  5.43121498e-02  5.99097806e+00  5.43121498e-02  5.36276200e+00 
 5.43761498e-02  5.43761498e-02  5.43761498e-02  5.98129938e+00  5.43761498e-02  5.35595011e+00 
 5.44401498e-02  5.44401498e-02  5.44401498e-02  5.96813896e+00  5.44401498e-02  5.34583891e+00 
